Name,IF,IFDenseRank,IFMinRank
action,25332.75168918919,1.0,1.0
procedur,25080.216216216213,2.0,2.0
show,23088.13327120224,3.0,3.0
result,23080.901544401542,4.0,4.0
call,23071.072072072067,5.0,5.0
merg,21297.139639639638,6.0,6.0
introduc,20952.216216216217,7.0,7.0
process,20819.06813063063,8.0,8.0
synthesi-result,20605.135675675676,9.0,9.0
structur,20580.027027027027,10.0,10.0
improv,19983.11457109283,11.0,11.0
hdl-descript,19582.52195945946,12.0,12.0
condit,19091.9058413252,13.0,13.0
call-hierarchi,18351.631022326674,14.0,14.0
final,18286.066856330013,15.0,15.0
time-decis-tabl,18244.438093498902,16.0,16.0
note,18132.172119487906,17.0,17.0
comput,17993.381756756757,18.0,18.0
control,17733.870270270272,19.0,19.0
kernel,17696.03051438535,20.0,20.0
present,17611.735966735967,21.0,21.0
earlier,17465.739864864863,22.0,22.0
algebra,17445.292792792792,23.0,23.0
size,17385.668918918916,24.0,24.0
tabl-time-decis,17308.944356120828,25.0,25.0
number,17232.925675675673,26.0,26.0
tabl,17201.918918918916,27.0,27.0
input,17126.64428945074,28.0,28.0
flatten-time-decis,17010.066259808194,29.0,29.0
reduct,16895.214352283318,30.0,30.0
hierarch-time-decis,16821.886660854405,31.0,31.0
transform,16572.049860205032,32.0,32.0
hierarchi,16497.362331081084,33.0,33.0
correspond,16490.552702702706,34.0,34.0
implement,16429.96474735605,35.0,35.0
effect,16391.47473560517,36.0,36.0
lead,16302.054054054053,37.0,37.0
column,16276.083410997204,38.0,38.0
addit,16235.858989424205,39.0,39.0
benchmark,16198.784371327849,40.0,40.0
level,16158.20016891892,41.0,41.0
decomposit,16015.823046018992,42.0,42.0
compon,15886.170608108108,43.0,43.0
hardwar,15861.762162162164,44.0,44.0
algorithm,15782.144448502557,45.0,45.0
common,15741.609870740305,46.0,46.0
reason,15317.18918918919,47.0,47.0
extract,15275.245858761986,48.0,48.0
paper,15044.486486486487,49.0,49.0
logic,14979.132882882883,50.0,50.0
represent,14890.440878378378,51.0,51.0
origin,14805.922444183316,52.0,52.0
notic,14719.863063063063,53.0,53.0
kernel-extract,14554.08201304753,54.0,54.0
denot,14436.610241820765,55.0,55.0
explain,14331.972972972973,56.0,56.0
reconstruct,14298.682432432433,57.0,57.0
produc,14222.571891891892,58.0,58.0
partit,14205.695945945947,59.0,59.0
data-depend,14183.279983108108,60.0,60.0
figur,14176.692917054987,61.0,61.0
depend,14081.179943100993,62.0,62.0
decomposit-time-decis,14066.009538950715,63.0,63.0
rule,13866.700591216217,64.0,64.0
express,13863.997443389337,65.0,65.0
elimin,13800.088357588356,66.0,66.0
share,13719.360641891893,67.0,67.0
inform,13647.405405405405,68.0,68.0
repres,13639.413631022328,69.0,69.0
base-kernel-extract,13504.650579150577,70.0,70.0
reduc,13495.462837837838,71.0,71.0
optim,13449.50146092038,72.0,72.0
list,13446.232114467408,73.0,73.0
algebra-express-time,13436.088513513516,74.0,74.0
behavior,13407.616873630388,75.0,75.0
section,13375.087087087084,76.0,76.0
decomposit-algorithm,13295.543336439887,77.0,77.0
condit-action,13213.92277992278,78.0,78.0
action-time-decis,13202.819256756757,79.0,79.0
consist,13116.377533783785,80.0,80.0
descript,13078.113586559533,81.0,81.0
captur,13029.109697933227,82.0,82.0
delta,12950.10135135135,83.0,83.0
similar,12811.312500000002,84.0,84.0
algebra-form,12794.996246246246,85.0,85.0
output,12789.948125544899,86.0,86.0
defin,12712.783783783785,87.0,87.0
preserv,12695.680743243243,88.0,88.0
circuit,12624.461468224981,89.0,89.0
select-execut,12618.932432432433,90.0,90.0
kernel-set,12616.866795366794,91.0,91.0
specif,12613.73995617239,92.0,92.0
tabl-shown,12538.802552552554,93.0,93.0
valid,12522.607357357356,94.0,94.0
code,12520.157048940833,95.0,95.0
cube,12513.928073234525,96.0,96.0
typic,12508.666666666666,97.0,97.0
action-set,12473.2933227345,98.0,98.0
pumpkin,12377.077555816688,99.0,99.0
