Name,IF,IFDenseRank,IFMinRank
data,38712.74333333333,1.0,1.0
target,38210.67196969697,2.0,2.0
probabl-error,37834.251923076925,3.0,3.0
case,37541.65,4.0,4.0
distanc,35041.303125,5.0,5.0
problem,34494.607031249994,6.0,6.0
model,34094.086328125006,7.0,7.0
comput,32711.739999999998,8.0,8.0
prior,32672.767499999998,9.0,9.0
deriv,32117.259615384617,10.0,10.0
asymptot,31919.740234375004,11.0,11.0
paramet,30530.8796875,12.0,12.0
upper-bound,29854.31944444444,13.0,13.0
evalu,29713.076923076922,14.0,14.0
detect-problem,29406.29807692308,15.0,15.0
addit,29352.559500000003,16.0,16.0
condit,27741.859375,17.0,17.0
coder,27614.056999999997,18.0,18.0
involv,27608.26153846154,19.0,19.0
hypothes,27167.030499999997,20.0,20.0
paper,26925.723,21.0,21.0
independ,26887.624999999996,22.0,22.0
hold,26810.803499999998,23.0,23.0
attract,26019.312,24.0,24.0
orient,25897.4203125,25.0,25.0
hypothesi,25652.90217391304,26.0,26.0
practic,25567.574999999997,27.0,27.0
show,25364.295703125,28.0,28.0
algorithm,25151.8,29.0,29.0
character,25117.204,30.0,30.0
tractabl,25113.791999999998,31.0,31.0
target-detect,25091.962499999998,32.0,32.0
approxim,25057.074107142853,33.0,33.0
analyt,25029.004,34.0,34.0
integr,25022.125,35.0,35.0
properti,24906.014,36.0,36.0
transform,24737.375,37.0,37.0
equal,24685.168749999993,38.0,38.0
gaussian,24585.727734375,39.0,39.0
base,24577.82578125,40.0,40.0
nuisanc-paramet,24460.117968749997,41.0,41.0
sensor-data,24196.579687499998,42.0,42.0
observ,23856.855,43.0,43.0
bit-rate,23679.397,44.0,44.0
imag-data,23537.301562499997,45.0,45.0
simpl,23429.9625,46.0,46.0
take,23429.52380952381,47.0,47.0
satisfi,23246.973809523806,48.0,48.0
cherno-distanc,22752.323999999997,49.0,49.0
theoret,22744.458000000002,50.0,50.0
expect,22613.63095238095,51.0,51.0
form,22508.888888888887,52.0,52.0
appli,22376.371874999997,53.0,53.0
pair,22265.082386363636,54.0,54.0
likelihood-ratio,22191.022619047617,55.0,55.0
object,22178.470982142855,56.0,56.0
develop,22136.55,57.0,57.0
composit-hypothesi-test,22117.1,58.0,58.0
cherno,22030.09342105263,59.0,59.0
intract,22008.141666666666,60.0,60.0
random,21929.89431818182,61.0,61.0
function,21863.609722222223,62.0,62.0
studi,21835.307000000004,63.0,63.0
respect,21618.31927083333,64.0,64.0
numer,21604.729166666664,65.0,65.0
imag,21597.377968750003,66.0,66.0
detector,21571.969736842104,67.0,67.0
framework,21555.66333333333,68.0,68.0
inform-theoret-distanc,21497.4375,69.0,69.0
problem-involv,21396.9265625,70.0,70.0
target-recognit-perform,21367.234,71.0,71.0
miss,21252.7546875,72.0,72.0
perform-measur,21123.927,73.0,73.0
cherno-kullback-leibler,21109.576499999996,74.0,74.0
distribut,21083.967187500002,75.0,75.0
high,20926.017857142855,76.0,76.0
minim,20696.511842105265,77.0,77.0
bound,20602.18875,78.0,78.0
degrad,20403.314285714285,79.0,79.0
compar,20371.1825,80.0,80.0
unknown,20242.782000000003,81.0,81.0
optim,20139.4378125,82.0,82.0
express,20114.5703125,83.0,83.0
lossi,19978.084375000002,84.0,84.0
lower-bound,19900.166666666668,85.0,85.0
formul,19665.217391304348,86.0,86.0
log-likelihood-ratio,19545.821590909094,87.0,87.0
motiv,19538.225,88.0,88.0
transform-coe-cient,19476.35,89.0,89.0
perform,19421.8125,90.0,90.0
introduc,19363.941304347823,91.0,91.0
nois,19307.15714285714,92.0,92.0
detect,19187.28125,93.0,93.0
simul,19171.964130434782,94.0,94.0
decreas,19163.314285714285,95.0,95.0
cherno-bound,19084.149342105262,96.0,96.0
give,19039.911029411764,97.0,97.0
gaussian-nois,18954.55059523809,98.0,98.0
target-recognit-problem,18774.622395833332,99.0,99.0
categori,18693.585416666665,100.0,100.0
complex,18655.028977272726,101.0,101.0
provid,18473.977734375003,102.0,102.0
includ,18343.942857142854,103.0,103.0
applic,18323.86359375,104.0,104.0
recognit-problem,18313.837053571428,105.0,105.0
convex,18302.47828125,106.0,106.0
compress,18299.34375,107.0,107.0
threshold,18297.16911764706,108.0,108.0
dimension,18279.156000000003,109.0,109.0
complic,18226.739583333332,110.0,110.0
system,18211.034531250003,111.0,111.0
analysi,18028.83140625,112.0,112.0
similar,17948.8485,113.0,113.0
gener,17907.72609375,114.0,114.0
depend,17875.89375,115.0,115.0
experi,17728.345833333333,116.0,116.0
inform-theoret-bound,17721.554347826088,117.0,117.0
quantiz,17691.859375,118.0,118.0
asymptot-express,17676.982386363637,119.0,119.0
multipl,17492.755,120.0,120.0
ali-silvey-class,17417.73,121.0,121.0
nonlinear,17394.644047619047,122.0,122.0
conveni,17383.363636363636,123.0,123.0
hand,17381.2375,124.0,124.0
examin,17376.7475,125.0,125.0
sensor-nois,17277.978947368418,126.0,126.0
argument,17271.520833333332,127.0,127.0
shown,17262.971428571425,128.0,128.0
statist,17234.656875,129.0,129.0
discret,17204.634027777774,130.0,130.0
compon,17098.482500000002,131.0,131.0
minimum,17088.190972222223,132.0,132.0
consid,17063.512499999997,133.0,133.0
tight-bound,17060.51052631579,134.0,134.0
upper,17047.048026315788,135.0,135.0
larg,17031.6571875,136.0,136.0
simplifi,17021.708,137.0,137.0
estim,17007.41921875,138.0,138.0
pixel,16998.457142857143,139.0,139.0
sensor,16893.65625,140.0,140.0
measur,16758.36,141.0,141.0
tight,16669.729166666664,142.0,142.0
accur,16628.15,143.0,143.0
fundament,16626.173958333333,144.0,144.0
present,16625.058333333334,145.0,145.0
infer,16594.10625,146.0,146.0
probabl,16593.668749999997,147.0,147.0
test,16581.96838235294,148.0,148.0
detect-perform,16508.8,149.0,149.0
result,16488.253999999997,150.0,150.0
prior-probabl,16392.564705882352,151.0,151.0
bound-target,16377.416250000002,152.0,152.0
scene,16284.386250000001,153.0,153.0
