Name,IF,IFDenseRank,IFMinRank
region,35243.21210906175,1.0,1.0
topolog,32381.593023255813,2.0,2.0
measur,32052.473937449882,3.0,3.0
figur,31108.979951884525,4.0,4.0
intersect,30524.342085521377,5.0,5.0
line,28557.044994944386,6.0,6.0
object,28514.156039009747,7.0,7.0
distanc,28022.987441860467,8.0,8.0
metric,27982.489122280567,9.0,9.0
concept,27933.372093023256,10.0,10.0
term,27559.112903225807,11.0,11.0
paramet,24778.380398671095,12.0,12.0
configur,24671.834958739684,13.0,13.0
properti,24086.62790697674,14.0,14.0
area,23865.889347336837,15.0,15.0
describ,22632.558139534885,16.0,16.0
spatial-relat,21720.201050262564,17.0,17.0
valu,21242.741935483868,18.0,18.0
refin,20039.441860465115,19.0,19.0
appli,20035.153038259563,20.0,20.0
similar,19945.629407351837,21.0,21.0
spatial-term,19945.157622739014,22.0,22.0
respect,19782.697674418607,23.0,23.0
part,19558.883720930233,24.0,24.0
geometr,19465.471867966986,25.0,25.0
develop,18985.575393848463,26.0,26.0
influenc,18808.19817997978,27.0,27.0
relat,18803.71119524067,28.0,28.0
least,18729.005507955935,29.0,29.0
make,18557.069767441862,30.0,30.0
close-measur,18499.910554561717,31.0,31.0
natur-languag-term,18304.826706676668,32.0,32.0
formal,18288.9496124031,33.0,33.0
mean,18232.214470284234,34.0,34.0
close,17820.497093023256,35.0,35.0
provid,17797.93109388458,36.0,36.0
line-region-relat,17543.26937984496,37.0,37.0
model,17481.142779881015,38.0,38.0
signific,17441.0257475083,39.0,39.0
metric-detail,17270.93023255814,40.0,40.0
obtain,16945.00675168792,41.0,41.0
translat,16927.943936877076,42.0,42.0
interior,16851.791754756872,43.0,43.0
egenhof,16673.13436692506,44.0,44.0
split,16653.330697674417,45.0,45.0
defin,16595.008720930233,46.0,46.0
demonstr,16491.186796699174,47.0,47.0
outer-area-close,16368.079734219267,48.0,48.0
comparison,16250.343238587426,49.0,49.0
length,16225.627506014436,50.0,50.0
split-ratio,16184.021005251312,51.0,51.0
locat,16142.831627906977,52.0,52.0
english,16072.85633908477,53.0,53.0
connect,16072.143579373105,54.0,54.0
critic,16025.342607973422,55.0,55.0
studi,15920.965116279069,56.0,56.0
spatial,15876.480259599783,57.0,57.0
base,15850.986479177933,58.0,58.0
calibr,15800.000000000002,59.0,59.0
match,15720.902951699465,60.0,60.0
method,15595.91147786947,61.0,61.0
system,15494.854309165527,62.0,62.0
rang,15471.038759689922,63.0,63.0
captur,15281.986218776914,64.0,64.0
gener,15276.613787375414,65.0,65.0
determin,15213.188209843158,66.0,66.0
subject,15111.833833458364,67.0,67.0
natur-languag-spatial,15095.586262844778,68.0,68.0
result,15007.911821705426,69.0,69.0
capac,14989.67864693446,70.0,70.0
cross,14958.198966408267,71.0,71.0
tabl,14926.039190353144,72.0,72.0
outer-area-near,14888.907807308968,73.0,73.0
length-area,14801.9052540913,74.0,74.0
current,14731.255813953489,75.0,75.0
separ,14621.73449612403,76.0,76.0
analysi,14425.583118001721,77.0,77.0
total,14363.320214669055,78.0,78.0
metric-paramet,14325.820525783622,79.0,79.0
comput,14234.667387777177,80.0,80.0
normal,14217.36434108527,81.0,81.0
form,13990.5389876881,82.0,82.0
geometri,13962.785694970255,83.0,83.0
compon,13956.943023255817,84.0,84.0
consider,13912.715458276334,85.0,85.0
left,13682.536744186047,86.0,86.0
categor,13639.472868217053,87.0,87.0
road,13599.118067978534,88.0,88.0
geograph-inform-system,13589.6106003245,89.0,89.0
park,13565.167262969591,90.0,90.0
orient,13472.426446727959,91.0,91.0
exterior,13421.4496124031,92.0,92.0
group,13410.216603569497,93.0,93.0
simpl,13346.861757105942,94.0,94.0
direct,13314.219848566794,95.0,95.0
requir,13248.313953488372,96.0,96.0
boundari,13230.534081796312,97.0,97.0
shariff,13212.935108777194,98.0,98.0
inform,13204.614386154677,99.0,99.0
analyz,13152.439984996248,100.0,100.0
semant,13131.775283937264,101.0,101.0
reason,13120.809849521203,102.0,102.0
show,13101.650412603152,103.0,103.0
support,13079.609902475619,104.0,104.0
logic,13074.27906976744,105.0,105.0
express,13055.338020551648,106.0,106.0
rang-signific-paramet,13050.34453057709,107.0,107.0
human-subject-test,12972.13608957795,108.0,108.0
individu,12938.014311270126,109.0,109.0
mark,12873.767441860466,110.0,110.0
shape,12860.572201189832,111.0,111.0
framework,12854.229069767443,112.0,112.0
region-line,12805.95759233926,113.0,113.0
geographicalinform,12735.048172757473,114.0,114.0
spatial-reason,12674.434964845863,115.0,115.0
relationship,12669.719848566794,116.0,116.0
represent,12655.246078961602,117.0,117.0
interior-boundari,12630.087209302324,118.0,118.0
split-close-ratio,12591.385658914727,119.0,119.0
neighborhood,12554.52657807309,120.0,120.0
descript,12536.659275283937,121.0,121.0
